
Sonora							
Aceituna							
Riego							
Perennes                 							
2013	646.00	646.00	0.00	4,695.20	7.27	16,380.86	76,911.40
2014	566.00	566.00	0.00	3,707.92	6.55	16,438.62	60,953.08
2015	242.75	242.75	0.00	1,750.64	7.21	16,590.74	29,044.42
2016	390.00	390.00	0.00	3,005.18	7.71	18,692.07	56,173.04
2017	493.45	493.45	0.00	4,602.40	9.33	17,265.56	79,463.03
2018	574.95	574.95	0.00	5,308.00	9.23	18,580.44	98,625.00
2019	618.50	618.50	0.00	5,071.03	8.20	17,037.75	86,398.93
2020	641.30	573.10	68.20	4,317.87	7.53	17,760.18	76,686.13
2021	732.00	697.00	35.00	5,654.12	8.11	23,126.55	130,760.32
2022	718.00	718.00	0.00	5,878.20	8.19	29,148.82	171,342.60
2023	667.50	667.50	0.00	5,854.04	8.77	31,769.86	185,982.04
2024	616.50	616.50	0.00	5,286.20	8.57	31,549.79	166,778.48
Primavera-Verano         							
1983	26.00	6.00	20.00	35.00	5.83	50.00	1.75
1984	7.00	7.00	0.00	23.00	3.29	82.70	1.90
1988	53.00	53.00	0.00	451.00	8.51	580.00	261.58
1989	72.00	72.00	0.00	590.00	8.19	1,097.97	647.80
1990	30.00	30.00	0.00	330.00	11.00	3,524.24	1,163.00
1991	47.00	36.00	11.00	410.00	11.39	4,033.33	1,653.67
1993	60.00	60.00	0.00	360.00	6.00	2,638.00	949.68
2002	19.00	15.00	4.00	90.00	6.00	7,000.00	630.00
2003	25.00	25.00	0.00	175.00	7.00	7,300.00	1,277.50
2004	23.00	23.00	0.00	161.00	7.00	7,000.00	1,127.00
2005	14.00	14.00	0.00	193.00	13.79	8,611.00	1,661.92
2006	6.00	0.00	6.00	0.00	0	0	0.00
2007	6.00	6.00	0.00	84.00	14.00	8,000.00	672.00
2009	2.00	2.00	0.00	11.00	5.50	11,000.00	121.00
2011	4.00	4.00	0.00	36.00	9.00	12,000.00	432.00
TOTAL	19,961.70	19,393.50	568.20	143,857.05	0.00	0.00	1,718,797.95
							
Sonora							
Ajonjolí							
Riego							
Otoño-Invierno           							
1980	33.00	33.00	0.00	20.00	0.61	15.40	0.31
1981	40.00	40.00	0.00	26.00	0.65	10.85	0.28
1998	391.00	391.00	0.00	313.00	0.80	2,800.00	876.40
Primavera-Verano         							
1980	37,764.00	36,354.00	1,410.00	26,975.00	0.74	11.80	318.41
1981	9,785.00	8,861.00	924.00	6,051.00	0.68	15.53	93.94
1982	14,565.00	13,597.00	968.00	11,127.00	0.82	39.00	433.95
1983	52,952.00	49,615.00	3,337.00	33,054.00	0.67	58.40	1,930.25
1984	26,221.00	18,105.00	8,116.00	11,887.00	0.66	102.92	1,223.36
1985	23,473.00	21,439.00	2,034.00	21,249.00	0.99	150.51	3,198.14
1986	22,059.00	18,144.00	3,915.00	14,456.00	0.80	283.26	4,094.87
1987	33,569.00	31,137.00	2,432.00	19,958.00	0.64	700.00	13,970.60
1988	18,144.00	14,190.00	3,954.00	10,240.00	0.72	924.21	9,463.92
1989	15,537.00	13,652.00	1,885.00	7,940.00	0.58	1,833.53	14,558.26
1990	24,956.00	21,971.00	2,985.00	14,930.00	0.68	2,108.40	31,478.46
1991	12,505.00	10,979.00	1,526.00	6,565.00	0.60	2,127.11	13,964.49
1992	6,026.00	5,828.00	198.00	3,865.00	0.66	2,854.00	11,030.71
1993	4,467.00	4,467.00	0.00	2,792.00	0.63	2,450.00	6,840.40
1994	3,084.00	1,078.00	2,006.00	341.00	0.32	1,927.00	657.11
1995	11.00	0.00	11.00	0.00	0	0	0.00
1997	221.00	221.00	0.00	93.00	0.42	5,500.00	511.50
1998	368.00	368.00	0.00	255.00	0.69	5,000.00	1,275.00
1999	15.00	15.00	0.00	9.00	0.60	5,500.00	49.50
2000	233.00	25.00	208.00	15.00	0.60	5,000.00	75.00
2001	75.00	75.00	0.00	121.00	1.61	5,932.85	717.88
2002	30.00	0.00	30.00	0.00	0	0	0.00
2009	16.00	16.00	0.00	5.60	0.35	12,000.00	67.20
2010	18.00	18.00	0.00	4.86	0.27	17,000.00	82.62
2011	10.00	10.00	0.00	4.86	0.49	18,000.00	87.48
2013	30.00	30.00	0.00	58.50	1.95	8,925.00	522.11
2014	923.00	923.00	0.00	574.98	0.62	14,976.52	8,611.20
2015	1,400.00	1,205.00	195.00	1,708.50	1.42	18,500.07	31,607.38
2016	142.14	142.14	0.00	92.40	0.65	16,200.00	1,496.88
2017	28.00	28.00	0.00	17.50	0.63	17,800.00	311.50
2018	14.00	14.00	0.00	4.20	0.30	14,000.00	58.80
2019	42.00	42.00	0.00	26.60	0.63	15,424.06	410.28
2020	1,618.00	1,347.00	271.00	829.95	0.62	16,340.33	13,561.66
2021	701.00	701.00	0.00	853.30	1.22	21,429.74	18,286.00
2022	1,106.00	1,106.00	0.00	1,830.20	1.65	22,245.66	40,714.00
2023	2,685.00	2,685.00	0.00	4,369.60	1.63	23,115.35	101,004.83
2024	514.00	514.00	0.00	375.66	0.73	23,386.43	8,785.34
Temporal							
Primavera-Verano         							
1980	10,226.00	7,491.00	2,735.00	2,532.00	0.34	11.45	28.99
1981	10,574.00	8,013.00	2,561.00	3,068.00	0.38	15.53	47.63
1982	10,772.00	2,995.00	7,777.00	2,099.00	0.70	21.07	44.22
1983	11,957.00	8,711.00	3,246.00	3,572.00	0.41	50.00	178.60
1984	14,363.00	10,105.00	4,258.00	3,173.00	0.31	110.00	349.03
1985	10,665.00	9,484.00	1,181.00	1,489.00	0.16	180.00	268.02
1986	10,500.00	9,753.00	747.00	4,096.00	0.42	280.00	1,146.88
1987	8,914.00	8,300.00	614.00	1,660.00	0.20	650.00	1,079.00
1988	4,812.00	2,005.00	2,807.00	471.00	0.23	900.00	423.90
1989	6,040.00	5,003.00	1,037.00	760.00	0.15	1,625.40	1,235.30
