Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2021,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,8330000,Pistache,5.00,5.00,0.00,0.00,0.00,0.00,0.00
2021,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,2671.14,2667.14,4.00,103774.72,38.91,735.07,76282153.79
2021,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,23845.92,23845.92,0.00,429240.01,18.00,835.80,358758402.50
2021,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,881.76,881.76,0.00,46647.40,52.90,674.72,31473840.25
2021,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,6280000,Clyptoria,9.54,9.54,0.00,166.30,17.43,979.98,162970.47
2021,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,7130000,Henequén,924.01,924.01,0.00,4748.29,5.14,7388.64,35083406.65
2021,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,20.80,20.80,0.00,361.27,17.37,2788.86,1007531.19
2021,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,8680000,Sábila,2024.37,2016.59,7.50,57640.98,28.58,850.94,49048898.65
2021,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,100817.21,100817.21,0.00,1737681.05,17.24,734.39,1276137970.00
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,35.45,35.45,0.00,687.50,19.39,4844.89,3330864.25
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,15.44,15.44,0.00,441.43,28.59,5856.19,2585097.56
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,66.73,66.73,0.00,1037.32,15.55,6320.12,6555989.15
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),26.00,26.00,0.00,537.23,20.66,5141.56,2762202.59
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,6540000,Ebo (janamargo o veza),47.76,47.76,0.00,641.92,13.44,579.80,372185.65
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,6630000,Epazote,22.68,22.68,0.00,306.66,13.52,5205.66,1596368.03
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,28.33,28.33,0.00,600.56,21.20,5966.03,3582957.43
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,6.24,6.24,0.00,14.89,2.39,8083.43,120362.25
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,7110000,Haba verde,567.80,567.80,0.00,2231.60,3.93,6495.67,14495727.86
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,8240000,Perejil,11.23,11.23,0.00,219.16,19.52,3160.48,692649.94
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,6.57,6.57,0.00,191.99,29.22,4185.48,803569.66
2021,29,Tlaxcala,1,Otoño-Invierno,1,Riego,200201,Tonelada,9090000,Triticale forrajero en verde,135.91,135.91,0.00,3457.29,25.44,636.82,2201684.40
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200206,Planta,1504000,Dalia (planta),3.00,3.00,0.00,87000.00,29000.00,9.45,822150.00
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,62.87,62.87,0.00,1033.90,16.45,4112.84,4252270.08
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,4.62,4.62,0.00,90.89,19.67,4071.54,370062.29
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,8.99,8.99,0.00,111.62,12.42,6268.26,699663.36
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,5770000,Calabaza semilla o chihua,2.54,2.54,0.00,3.26,1.28,25339.37,82606.35
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,5810000,Canola,2.91,2.91,0.00,4.08,1.40,3694.72,15074.45
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,19.12,19.12,0.00,79.14,4.14,6406.82,507035.93
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,168.00,157.67,10.00,2878.71,18.26,4606.97,13262133.78
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),39.94,39.94,0.00,1223.25,30.63,3757.47,4596327.13
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,6540000,Ebo (janamargo o veza),96.83,96.83,0.00,2227.12,23.00,470.52,1047915.33
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,6630000,Epazote,16.15,16.15,0.00,170.98,10.59,6548.07,1119589.04
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,6670000,Espinaca,74.70,74.70,0.00,913.36,12.23,4956.98,4527511.36
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,7100000,Haba grano,70.79,70.79,0.00,189.40,2.68,9926.61,1880099.67
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,7110000,Haba verde,347.82,347.82,0.00,1429.57,4.11,5692.07,8137210.47
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,8240000,Perejil,7.28,7.28,0.00,94.23,12.94,2340.58,220553.30
2021,29,Tlaxcala,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,10.40,10.40,0.00,156.29,15.03,2785.35,435323.04
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,5430000,Arvejón,6.29,6.29,0.00,4.85,0.77,9643.28,46769.89
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,1716.68,1702.55,14.50,1258.12,0.74,35521.99,44690925.72
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,5810000,Canola,30.35,30.35,0.00,33.71,1.11,5629.34,189764.97
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,5811000,Canola forrajera,4.12,4.12,0.00,75.11,18.23,1090.07,81875.13
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,6000000,Centeno grano,7.44,7.44,0.00,12.99,1.75,3672.02,47699.51
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,6070000,Chícharo,521.37,521.37,0.00,852.76,1.64,5308.86,4527180.59
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,6190000,Cilantro,16.06,16.06,0.00,234.73,14.62,2381.25,558950.71
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,6670000,Espinaca,4.16,4.16,0.00,63.49,15.26,4949.00,314211.86
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,6940000,Girasol,42.11,42.11,0.00,80.05,1.90,5799.68,464264.55
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,7100000,Haba grano,2177.44,2177.44,0.00,3134.60,1.44,11415.42,35782778.72
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,7110000,Haba verde,520.95,520.95,0.00,1670.83,3.21,5506.94,9201168.85
2021,29,Tlaxcala,2,Primavera-Verano,2,Temporal,200201,Tonelada,9110000,Triticale grano,1122.67,1122.67,0.00,4343.00,3.87,3674.62,15958888.52
2021,29,Tlaxcala,3,Perennes,1,Riego,200201,Tonelada,7140000,Hierbabuena,6.37,6.37,0.00,60.73,9.53,5790.42,351652.25
2021,29,Tlaxcala,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,148.74,148.74,0.00,5934.31,39.90,646.12,3834264.14
2021,29,Tlaxcala,3,Perennes,2,Temporal,200201,Tonelada,7160000,Higuerilla,51.00,0.00,51.00,0.00,0.00,0.00,0.00
2021,29,Tlaxcala,3,Perennes,2,Temporal,200201,Tonelada,8300000,Piñón,5.20,5.20,0.00,2.38,0.46,55784.58,132767.31
2021,29,Tlaxcala,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,267.22,267.22,0.00,9153.11,34.25,591.09,5410318.47
2021,30,Veracruz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,11.32,11.32,0.00,170.92,15.10,3441.28,588182.93
2021,30,Veracruz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6050000,Chayote,425.11,425.11,0.00,31526.44,74.16,2886.16,90990237.26
2021,30,Veracruz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),16.52,16.52,0.00,201.15,12.18,4117.09,828153.16
2021,30,Veracruz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,175.69,175.69,0.00,2331.67,13.27,3233.15,7538635.81
2021,30,Veracruz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,9.71,9.71,0.00,161.63,16.65,3600.65,581972.47
2021,30,Veracruz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,1265.00,1258.67,6.50,4682.58,3.72,9190.46,43035055.70
2021,30,Veracruz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,27.83,27.83,0.00,741.11,26.63,4186.58,3102717.27
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5430000,Arvejón,180.39,166.39,14.00,173.60,1.04,9329.91,1619672.76
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5690000,Cacahuate,45.44,45.44,0.00,47.68,1.05,13914.86,663460.47
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,952.54,952.54,0.00,551.95,0.58,34066.75,18803141.89
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5790000,Camote,369.54,369.54,0.00,4672.58,12.64,3815.26,17827107.74
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,163.05,163.05,0.00,2375.73,14.57,597.69,1419957.57
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,129.57,129.57,0.00,196.09,1.51,4872.85,955517.12
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6540000,Ebo (janamargo o veza),45.42,45.42,0.00,347.74,7.66,899.12,312659.59
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6600000,Ejote,93.83,93.83,0.00,797.46,8.50,4017.71,3203965.96
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6680000,Estropajo,239.47,239.47,0.00,139.35,0.58,14361.62,2001292.36
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7100000,Haba grano,454.93,454.93,0.00,907.46,1.99,9174.90,8325852.77
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7110000,Haba verde,92.08,92.08,0.00,531.63,5.77,4079.30,2168679.77
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7240000,Jícama,1410.74,1410.74,0.00,27956.10,19.82,3176.32,88797495.95
2021,30,Veracruz,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9212000,Yuca alimenticia,11.32,11.32,0.00,41.34,3.65,4142.67,171258.16
2021,30,Veracruz,2,Primavera-Verano,1,Riego,200201,Tonelada,5770000,Calabaza semilla o chihua,17.35,17.35,0.00,19.79,1.14,15437.84,305514.89
2021,30,Veracruz,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,59.24,59.24,0.00,521.34,8.80,5105.41,2661651.91
2021,30,Veracruz,2,Primavera-Verano,1,Riego,200201,Tonelada,7100000,Haba grano,890.89,890.89,0.00,3499.81,3.93,9035.82,31623646.46
2021,30,Veracruz,2,Primavera-Verano,1,Riego,200203,Gruesa,7860000,Nardo,20.27,20.27,0.00,22285.77,1099.45,243.33,5422870.45
2021,30,Veracruz,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,33.26,33.26,0.00,388.77,11.69,4647.17,1806680.65
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,5430000,Arvejón,157.82,157.82,0.00,158.31,1.00,7834.04,1240206.10
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,612.45,524.70,87.67,670.38,1.28,13318.31,8928331.74
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,38.62,38.62,0.00,810.67,20.99,4103.74,3326777.57
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,817.25,737.00,80.00,465.32,0.63,37611.35,17501311.76
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,80.74,65.07,15.67,420.33,6.46,3964.67,1666467.88
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,16.99,16.99,0.00,186.52,10.98,646.83,120647.42
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,6050000,Chayote,2225.88,2225.88,0.00,153358.66,68.90,4407.91,675991592.40
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,6070000,Chícharo,34.67,34.67,0.00,62.49,1.80,4585.94,286575.39
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,6540000,Ebo (janamargo o veza),110.29,110.29,0.00,660.22,5.99,794.18,524334.85
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,7100000,Haba grano,2785.57,2785.57,0.00,5128.49,1.84,8960.94,45956066.78
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,7110000,Haba verde,144.49,144.49,0.00,570.03,3.95,4503.42,2567083.61
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,7240000,Jícama,223.47,180.80,42.67,4920.88,27.22,3538.22,17411153.35
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,162.54,162.54,0.00,307.33,1.89,10608.71,3260375.11
2021,30,Veracruz,2,Primavera-Verano,2,Temporal,200201,Tonelada,9212000,Yuca alimenticia,21.84,21.84,0.00,262.61,12.02,6456.98,1695667.01
2021,30,Veracruz,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,1413.71,1413.71,0.00,119793.26,84.74,899.61,107767743.20
2021,30,Veracruz,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,61.46,48.13,13.00,382.66,7.95,17211.61,6586193.86
2021,30,Veracruz,3,Perennes,1,Riego,200201,Tonelada,7530000,Malanga,576.37,576.37,0.00,43558.02,75.57,5066.15,220671455.20
2021,30,Veracruz,3,Perennes,1,Riego,200201,Tonelada,7610000,Marañón,5.60,5.60,0.00,45.30,8.09,8518.00,385865.40
2021,30,Veracruz,3,Perennes,1,Riego,200201,Tonelada,8995000,Tangerina,193.81,193.81,0.00,3943.24,20.35,3236.58,12762614.77
2021,30,Veracruz,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,149.77,149.77,0.00,2812.68,18.78,5033.87,14158653.29
2021,30,Veracruz,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,5048.88,5048.88,0.00,165066.88,32.69,935.18,154367384.20
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,3028.61,3028.61,0.00,238634.08,78.79,808.94,193040848.20
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,5840000,Capulín,16.64,16.64,0.00,53.16,3.19,7949.55,422598.32
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,5850000,Carambolo,1.04,1.04,0.00,5.99,5.76,5329.94,31926.35
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,855.87,855.87,0.00,5466.73,6.39,6104.52,33371775.84
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,151.09,151.09,0.00,1739.95,11.52,3573.39,6217524.50
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,61.91,61.91,0.00,645.82,10.43,8181.68,5283890.55
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7150000,Higo,231.00,231.00,0.00,2775.73,12.02,8392.39,23295001.62
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7190000,Hule hevea,16916.56,16916.56,0.00,59875.65,3.54,10027.00,600373154.00
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7210000,Jaca (jackfruit),72.22,72.22,0.00,1172.12,16.23,8272.12,9695919.75
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,1849.76,1849.76,0.00,13242.87,7.16,14901.76,197342110.50
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7440000,Macadamia,200.20,200.20,0.00,708.65,3.54,21822.30,15464372.51
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,67.74,67.74,0.00,1407.22,20.77,7332.10,10317884.08
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7600000,Maracuyá,301.99,301.99,0.00,2728.74,9.04,7727.26,21085679.46
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,145.38,145.38,0.00,747.81,5.14,5149.83,3851092.54
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,7905000,Noni,5.66,5.66,0.00,30.47,5.38,6778.32,206535.48
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,8068.62,8068.62,0.00,77283.77,9.58,1355.89,104788173.90
2021,30,Veracruz,3,Perennes,2,Temporal,200203,Gruesa,8070000,Palma camedor (gruesa),743.92,743.92,0.00,1312195.99,1763.89,44.94,58969075.19
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,8250000,Perón,127.58,127.58,0.00,1402.98,11.00,9076.25,12733797.65
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,8280000,Pimienta,1440.16,1435.83,4.00,7306.64,5.09,11303.22,82588525.82
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,8300000,Piñón,1200.29,1200.29,0.00,1469.93,1.22,117823.86,173192820.80
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,8680000,Sábila,729.15,729.15,0.00,58833.11,80.69,2175.00,127962024.00
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,138.13,138.13,0.00,1037.99,7.51,6405.32,6648661.46
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,8890000,Tangelo,5454.52,5454.52,0.00,127617.67,23.40,2800.02,357332224.80
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,8995000,Tangerina,11811.13,11811.13,0.00,188966.17,16.00,2768.76,523201112.00
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,9140000,Vainilla,823.60,820.60,3.00,465.38,0.57,101205.94,47099219.12
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,9290000,Zapote,165.28,165.28,0.00,1430.44,8.65,6976.19,9979018.57
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,9300000,Zapupe,744.48,744.48,0.00,12119.62,16.28,1551.47,18803179.92
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,9600000,Hoja de plátano (belillo),2395.49,2395.49,0.00,45617.00,19.04,1680.52,76660217.02
2021,30,Veracruz,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,21600.23,21600.23,0.00,440333.04,20.39,680.58,299681043.90
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200201,Tonelada,5790000,Camote,20.20,20.20,0.00,613.49,30.37,5330.12,3269973.73
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200201,Tonelada,6050000,Chayote,2.30,2.30,0.00,57.60,25.04,4399.66,253420.30
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,16.26,16.23,0.11,115.38,7.11,10992.12,1268270.42
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200201,Tonelada,6200000,Semilla de cilantro,40.07,40.07,0.00,15.54,0.39,41867.94,650627.78
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),3.43,3.43,0.00,71.26,20.78,4176.22,297597.77
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,77.37,77.37,0.00,1015.77,13.13,6463.52,6565446.46
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200201,Tonelada,6855000,Frijol x pelón,139.16,139.16,0.00,487.72,3.50,5132.97,2503451.80
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200205,Manojo,7620000,Margarita,1.40,1.40,0.00,3853.33,2752.38,106.78,411450.37
2021,31,Yucatán,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,14.93,14.83,0.28,134.04,9.04,7680.39,1029479.75
2021,31,Yucatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7240000,Jícama,4.57,4.57,0.00,40.20,8.80,4176.31,167887.65
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,5.31,5.31,0.00,7.60,1.43,10666.21,81063.20
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,0.95,0.95,0.00,4.29,4.52,6525.00,27992.25
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,5770000,Calabaza semilla o chihua,0.56,0.56,0.00,0.10,0.18,29000.00,2900.00
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,25.48,25.48,0.00,759.00,29.79,3564.64,2705558.81
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,6050000,Chayote,2.03,2.03,0.00,20.27,9.99,4954.94,100436.66
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,21.63,21.63,0.00,172.44,7.97,6905.54,1190791.99
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),1.56,1.56,0.00,31.19,19.99,4009.56,125058.09
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,6855000,Frijol x pelón,131.17,131.17,0.00,557.91,4.25,6043.67,3371826.18
2021,31,Yucatán,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,19.84,19.84,0.00,162.80,8.21,7933.19,1291523.25
2021,31,Yucatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,120.22,120.22,0.00,280.38,2.33,18882.75,5294344.44
2021,31,Yucatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,6.24,6.24,0.00,52.43,8.40,5884.16,308506.37
2021,31,Yucatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,863.53,748.92,114.76,493.34,0.66,33415.30,16485104.92
2021,31,Yucatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6855000,Frijol x pelón,42.07,42.07,0.00,64.97,1.54,6599.14,428746.13
2021,31,Yucatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7240000,Jícama,61.98,61.98,0.00,644.92,10.41,8113.37,5232476.21
2021,31,Yucatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,9212000,Yuca alimenticia,19.07,19.07,0.00,201.87,10.59,8509.61,1717835.10
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,5020000,Achiote,29.01,29.01,0.00,47.01,1.62,24773.35,1164595.17
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,5730000,Caimito,4.80,4.80,0.00,38.08,7.93,2275.17,86638.50
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,5850000,Carambolo,1.04,1.04,0.00,23.99,23.07,8491.75,203717.10
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,4.74,4.74,0.00,20.33,4.29,5002.71,101705.02
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,371.43,371.43,0.00,8578.80,23.10,2233.43,19160181.07
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,7050000,Guanábana,21.50,0.00,0.00,0.00,0.00,0.00,0.00
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,7380000,Lima,11.78,11.78,0.00,101.70,8.63,7111.24,723213.53
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,7540000,Mamey,584.56,583.56,1.00,15359.73,26.32,4858.99,74632711.46
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,7830000,Nanche,19.76,19.76,0.00,84.27,4.26,6906.22,581987.04
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,8340000,Pitahaya,317.79,316.47,1.50,3684.34,11.64,17807.39,65608472.88
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,8350000,Pitaya,28.19,28.19,0.00,266.75,9.46,12112.99,3231140.35
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,0.50,0.00,0.00,0.00,0.00,0.00,0.00
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,8730000,Saramuyo,47.71,47.71,0.00,422.04,8.85,7401.37,3123676.22
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,210.47,210.47,0.00,3118.73,14.82,3658.20,11408934.36
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,9800000,Stevia,1.06,1.06,0.00,3.47,3.27,63141.03,219099.37
2021,31,Yucatán,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,37721.56,37710.68,11.00,962602.01,25.53,514.53,495292019.00
2021,31,Yucatán,3,Perennes,2,Temporal,200201,Tonelada,5020000,Achiote,230.54,230.54,0.00,257.05,1.11,27210.48,6994454.78
2021,31,Yucatán,3,Perennes,2,Temporal,200201,Tonelada,5730000,Caimito,4.68,3.18,1.50,11.86,3.73,4243.88,50332.42
2021,31,Yucatán,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,5.91,5.91,0.00,10.12,1.71,4086.80,41358.46
2021,31,Yucatán,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,338.41,338.41,0.00,6060.78,17.91,1787.35,10832710.86
2021,31,Yucatán,3,Perennes,2,Temporal,200201,Tonelada,7130000,Henequén,10064.71,10064.71,0.00,8593.78,0.85,13672.97,117502484.00
