								
Aconchi							
Ajo							
Riego							
Otoño-Invierno           							
2016	198.00	198.00	0.00	10,296.00	52.00	413.86	4,261.10
2017	185.00	185.00	0.00	9,250.00	50.00	400.67	3,706.20
2018	195.00	195.00	0.00	9,330.75	47.85	592.65	5,529.87
2019	130.00	95.00	35.00	3,467.50	36.50	690.00	2,392.58
2020	128.00	128.00	0.00	5,194.00	40.58	803.56	4,173.69
2021	145.00	145.00	0.00	7,032.50	48.50	800.00	5,626.00
2022	115.00	115.00	0.00	4,830.00	42.00	859.73	4,152.50
2023	82.00	82.00	0.00	3,110.26	37.93	954.73	2,969.46
2024	115.00	115.00	0.00	4,499.95	39.13	970.00	4,364.95
Temporal							
Primavera-Verano         							
2005	30.00	30.00	0.00	36.00	1.20	650.00	23.40
2018	24.00	24.00	0.00	576.00	24.00	440.00	253.44
2019	26.00	24.00	2.00	552.00	23.00	675.00	372.60
2020	24.00	0.00	24.00	0.00	0	0	0.00
2021	24.00	24.00	0.00	370.08	15.42	800.00	296.06
2022	22.00	22.00	0.00	405.02	18.41	852.41	345.24
2023	22.00	22.00	0.00	384.78	17.49	937.65	360.79
2024	21.00	0.00	21.00	0.00	0	0	0.00
TOTAL	2,775.00	2,693.00	82.00	118,725.64	0.00	0.00	60,926.72
							
Aconchi							
Sorgo forrajero seco							
Riego							
Primavera-Verano         							
2003	60.00	60.00	0.00	720.00	12.00	1,200.00	864.00
Temporal							
Primavera-Verano         							
2003	15.00	15.00	0.00	75.00	5.00	1,200.00	90.00
TOTAL	75.00	75.00	0.00	795.00	0.00	0.00	954.00
							
Aconchi							
Sorgo grano							
Riego							
Primavera-Verano         							
2011	15.00	15.00	0.00	45.00	3.00	2,200.00	99.00
2012	8.00	8.00	0.00	25.92	3.24	3,540.00	91.76
2013	10.00	10.00	0.00	31.80	3.18	3,000.00	95.40
2014	80.00	45.00	35.00	93.60	2.08	3,150.00	294.84
2015	52.00	52.00	0.00	119.60	2.30	3,420.00	409.03
2016	50.00	50.00	0.00	120.00	2.40	3,550.00	426.00
2017	20.00	20.00	0.00	47.00	2.35	3,580.00	168.26
2018	14.00	14.00	0.00	47.18	3.37	4,100.00	193.44
2020	10.00	10.00	0.00	38.00	3.80	4,800.00	182.40
2021	5.00	5.00	0.00	23.00	4.60	4,950.00	113.85
Temporal							
Primavera-Verano         							
2006	17.00	15.00	2.00	22.50	1.50	1,600.00	36.00
2007	22.00	22.00	0.00	44.00	2.00	1,600.00	70.40
2008	21.00	21.00	0.00	42.84	2.04	1,600.00	68.54
2009	16.00	13.00	3.00	26.00	2.00	2,200.00	57.20
2010	14.00	14.00	0.00	29.40	2.10	2,000.00	58.80
2011	20.00	20.00	0.00	40.00	2.00	2,000.00	80.00
2012	12.00	12.00	0.00	26.40	2.20	3,450.00	91.08
2013	15.00	15.00	0.00	27.00	1.80	3,000.00	81.00
2014	15.00	15.00	0.00	26.25	1.75	2,770.00	72.71
2015	15.00	15.00	0.00	24.75	1.65	2,870.00	71.03
2016	25.00	25.00	0.00	53.00	2.12	3,550.00	188.15
2017	28.00	16.00	12.00	19.52	1.22	3,250.00	63.44
2018	5.00	5.00	0.00	11.50	2.30	4,070.00	46.81
2019	6.00	6.00	0.00	22.00	3.67	4,650.00	102.30
2020	7.00	0.00	7.00	0.00	0	0	0.00
2021	5.00	5.00	0.00	8.00	1.60	5,000.00	40.00
TOTAL	507.00	448.00	59.00	1,014.26	0.00	0.00	3,201.44
							
Aconchi							
Tomate rojo (jitomate)							
Riego							
Primavera-Verano         							
2007	3.00	3.00	0.00	15.00	5.00	3,000.00	45.00
TOTAL	3.00	3.00	0.00	15.00	0.00	0.00	45.00
							
Aconchi							
Trigo grano							
Riego							
Otoño-Invierno           							
2003	32.00	32.00	0.00	147.00	4.59	1,400.00	205.80
2004	35.00	35.00	0.00	175.00	5.00	1,400.00	245.00
2005	60.00	60.00	0.00	288.00	4.80	1,600.00	460.80
2007	114.00	92.00	22.00	414.00	4.50	2,200.00	910.80
2008	20.00	20.00	0.00	102.00	5.10	3,800.00	387.60
2009	188.00	188.00	0.00	959.03	5.10	3,076.54	2,950.49
2010	15.00	15.00	0.00	87.90	5.86	2,750.00	241.73
